image,critical,high,total
rancher/harvester-eventrouter:v0.3.3,0,2,2
rancher/harvester-load-balancer-webhook:v0.4.4,1,4,5
rancher/harvester-load-balancer:v0.4.4,1,4,5
rancher/harvester-network-controller:v0.5.6,1,18,19
rancher/harvester-network-helper:v0.5.6,1,5,6
rancher/harvester-network-webhook:v0.5.6,1,5,6
rancher/harvester-networkfs-manager:v0.1.2,0,16,16
rancher/harvester-node-disk-manager-webhook:v0.7.11,0,9,9
rancher/harvester-node-disk-manager:v0.7.11,0,10,10
rancher/harvester-node-manager-webhook:v0.3.4,0,9,9
rancher/harvester-node-manager:v0.3.4,0,9,9
rancher/harvester-pcidevices:v0.4.3,0,5,5
rancher/harvester-seeder:v0.4.3,0,5,5
rancher/harvester-upgrade:v1.4-head,0,7,7
rancher/harvester-vm-import-controller:v0.4.3,0,6,6
rancher/harvester-webhook:v1.4-head,0,7,7
rancher/harvester:v1.4-head,0,7,7
rancher/klipper-helm:v0.9.4-build20250113,0,0,0
rancher/klipper-lb:v0.4.13,0,0,0
rancher/kubectl:v1.20.2,0,34,34
rancher/kubectl:v1.21.5,0,30,30
rancher/kubectl:v1.29.2,0,6,6
rancher/mirrored-banzaicloud-fluentd:v1.14.6-alpine-5,6,41,47
rancher/mirrored-cluster-api-controller:v1.8.3,0,0,0
rancher/mirrored-fluent-fluent-bit:2.2.0,5,19,24
rancher/mirrored-grafana-grafana:9.1.5,3,92,95
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v1.5.2,0,1,1
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v20221220-controller-v1.5.1-58-g787ea74b6,0,24,24
rancher/mirrored-jimmidyson-configmap-reload:v0.4.0,0,38,38
rancher/mirrored-kiwigrid-k8s-sidecar:1.24.6,6,17,23
rancher/mirrored-kube-logging-logging-operator:4.4.0,0,10,10
rancher/mirrored-kube-state-metrics-kube-state-metrics:v2.10.1,0,9,9
rancher/mirrored-library-busybox:1.31.1,0,0,0
rancher/mirrored-library-nginx:1.24.0-alpine,2,7,9
rancher/mirrored-pause:3.6,0,0,0
rancher/mirrored-prometheus-adapter-prometheus-adapter:v0.10.0,0,37,37
rancher/mirrored-prometheus-alertmanager:v0.26.0,0,16,16
rancher/mirrored-prometheus-node-exporter:v1.3.1,0,42,42
rancher/mirrored-prometheus-operator-prometheus-config-reloader:v0.65.1,0,12,12
rancher/mirrored-prometheus-operator-prometheus-operator:v0.65.1,0,18,18
rancher/mirrored-prometheus-prometheus:v2.45.0,0,28,28
rancher/mirrored-sig-storage-snapshot-controller:v8.2.0,0,0,0
rancher/rancher-agent:v2.10.1,1,30,31
rancher/rancher-webhook:v0.6.2,0,1,1
rancher/rancher:v2.10.1,1,39,40
rancher/rke2-cloud-provider:v1.31.2-0.20241016053446-0955fa330f90-build20241016,0,0,0
rancher/rke2-runtime:v1.31.7-rke2r1,0,0,0
rancher/shell:v0.1.24,1,37,38
rancher/shell:v0.1.26,0,19,19
rancher/shell:v0.3.0,0,14,14
rancher/support-bundle-kit:v0.0.46,0,15,15
rancher/system-agent-installer-rancher:v2.10.1,0,0,0
rancher/system-agent-installer-rke2:v1.31.7-rke2r1,0,0,0
rancher/system-agent:v0.3.11-suc,0,4,4
rancher/system-upgrade-controller:v0.14.2,0,0,0
registry.k8s.io/sig-storage/snapshot-controller:v6.3.3,0,8,8
registry.k8s.io/sig-storage/snapshot-validation-webhook:v6.3.3,0,8,8
registry.suse.com/bci/bci-base:15.6,0,0,0
registry.suse.com/suse/sles/15.6/libguestfs-tools:1.3.1-150600.5.9.1,0,44,44
registry.suse.com/suse/sles/15.6/virt-api:1.3.1-150600.5.9.1,0,22,22
registry.suse.com/suse/sles/15.6/virt-controller:1.3.1-150600.5.9.1,0,22,22
registry.suse.com/suse/sles/15.6/virt-handler:1.3.1-150600.5.9.1,0,28,28
registry.suse.com/suse/sles/15.6/virt-launcher:1.3.1-150600.5.9.1,0,54,54
registry.suse.com/suse/sles/15.6/virt-operator:1.3.1-150600.5.9.1,0,22,22
registry.suse.com/suse/vmdp/vmdp:2.5.4.2,0,0,0
